"county_id","fact_key","age_group_id","charge","county_name","edition_year","participant_name","viewer_category_id","viewer_id","vote","vote_date","votemode"
1,97594,4,0.50,Cork,2022,The Sandra Combs Experience,2,4815,1,"2022-01-02",Instagram
1,97633,2,0.50,Cork,2013,Kimberly Wood,2,4820,4,"2013-01-06",TV
1,97634,2,0.20,Cork,2014,Sally Carlson,1,4820,5,"2014-01-05",Instagram
1,97635,2,0.50,Cork,2015,The Christina Lewis Combo,1,4820,1,"2015-01-04",TV
1,97636,2,0.50,Cork,2016,Elizabeth Mcdonald,1,4820,3,"2016-01-03",Instagram
1,97637,2,1.00,Cork,2017,Danielle Gray,1,4820,3,"2017-01-01",Phone
1,97638,2,1.00,Cork,2018,Carla Martinez,1,4820,2,"2018-01-07",Phone
1,97639,2,0.50,Cork,2019,Damon Allen,2,4820,1,"2019-01-06",Facebook
1,97640,2,0.50,Cork,2021,Robert Hall,1,4820,5,"2021-01-03",Instagram
1,97641,2,1.00,Cork,2022,Kristen Payne,1,4820,4,"2022-01-02",TV
1,97870,1,0.20,Cork,2013,Riley Baker,1,4845,4,"2013-01-06",Facebook
1,97871,1,0.50,Cork,2014,Bryan Hamilton,1,4845,1,"2014-01-05",Phone
1,97872,1,0.50,Cork,2015,Joshua Baker,2,4845,4,"2015-01-04",TV
1,97873,1,0.50,Cork,2016,Elizabeth Mcdonald,1,4845,4,"2016-01-03",Facebook
1,97874,1,0.50,Cork,2017,The Jeremy Morris Band,1,4845,5,"2017-01-01",Instagram
1,97875,1,0.50,Cork,2018,Janice Phillips,2,4845,2,"2018-01-07",Facebook
1,97876,1,1.00,Cork,2019,Johnathan Gray,1,4845,1,"2019-01-06",TV
1,97877,1,1.00,Cork,2020,Willie Rodriguez,1,4845,3,"2020-01-05",Phone
1,97878,1,0.50,Cork,2021,Daniel Torres,2,4845,4,"2021-01-03",Instagram
1,97879,1,0.50,Cork,2022,The Sandra Combs Experience,1,4845,3,"2022-01-02",Instagram
1,98386,4,0.50,Cork,2013,Malik Lopez,1,4899,2,"2013-01-06",Phone
1,98387,4,0.20,Cork,2014,Ashley Green,1,4899,5,"2014-01-05",Facebook
1,98388,4,0.20,Cork,2015,Michael Orozco,1,4899,3,"2015-01-04",Facebook
1,98389,4,1.00,Cork,2016,The Ashley Cook Band,1,4899,5,"2016-01-03",Phone
1,98390,4,0.50,Cork,2017,Michael Cantrell,2,4899,2,"2017-01-01",Facebook
1,98391,4,1.00,Cork,2018,Janice Phillips,2,4899,2,"2018-01-07",Phone
1,98392,4,1.00,Cork,2019,Debbie Hartman,2,4899,1,"2019-01-06",TV
1,98393,4,0.50,Cork,2020,Jeffrey Scott,1,4899,5,"2020-01-05",Facebook
1,98394,4,1.00,Cork,2021,Joshua Sanchez,1,4899,4,"2021-01-03",TV
1,98415,1,0.20,Cork,2013,Zachary Cooper,1,4902,5,"2013-01-06",Instagram
1,98416,1,0.20,Cork,2014,Bryan Hamilton,1,4902,4,"2014-01-05",Instagram
1,98417,1,0.50,Cork,2015,Michael Orozco,2,4902,5,"2015-01-04",Phone
1,98418,1,0.50,Cork,2016,Michelle Lawson,1,4902,1,"2016-01-03",Instagram
1,98419,1,1.00,Cork,2017,Michael Cantrell,1,4902,1,"2017-01-01",Phone
1,98420,1,0.50,Cork,2018,Carla Martinez,1,4902,3,"2018-01-07",Facebook
1,98421,1,0.50,Cork,2019,The Ashley Garrison Group,2,4902,3,"2019-01-06",Facebook
1,98422,1,0.50,Cork,2020,The William Medina Group,1,4902,2,"2020-01-05",Facebook
1,98423,1,0.50,Cork,2021,Sheri Welch,2,4902,3,"2021-01-03",Facebook
1,98424,1,0.50,Cork,2022,Kristen Payne,1,4902,1,"2022-01-02",Instagram
1,98473,3,0.50,Cork,2013,Christopher Sharp,1,4908,5,"2013-01-06",Phone
1,98474,3,0.20,Cork,2014,The Joshua Davis Combo,2,4908,3,"2014-01-05",Instagram
1,98475,3,0.50,Cork,2015,Leslie Bowman,1,4908,2,"2015-01-04",Phone
1,98476,3,0.50,Cork,2016,Elizabeth Mcdonald,2,4908,2,"2016-01-03",Facebook
1,98477,3,0.50,Cork,2017,The Jeremy Morris Band,2,4908,4,"2017-01-01",Facebook
1,98478,3,0.50,Cork,2018,The Nathan Garrett Experience,1,4908,4,"2018-01-07",Facebook
1,98479,3,1.00,Cork,2019,Johnathan Gray,2,4908,4,"2019-01-06",TV
1,98480,3,1.00,Cork,2020,The William Medina Group,1,4908,5,"2020-01-05",TV
1,98481,3,1.00,Cork,2021,Bradley Silva,2,4908,3,"2021-01-03",Phone
1,98482,3,1.00,Cork,2022,Brandon Baker,2,4908,3,"2022-01-02",TV
1,98528,2,0.50,Cork,2013,Kimberly Wood,2,4914,2,"2013-01-06",TV
1,98529,2,0.50,Cork,2014,Bryan Hamilton,2,4914,1,"2014-01-05",TV
1,98530,2,0.50,Cork,2015,Michael Orozco,2,4914,1,"2015-01-04",Phone
1,98531,2,0.50,Cork,2016,Michael Rodgers,1,4914,3,"2016-01-03",Facebook
1,98532,2,1.00,Cork,2017,The Shirley Bailey Experience,1,4914,4,"2017-01-01",TV
1,98533,2,0.50,Cork,2018,Janice Phillips,1,4914,1,"2018-01-07",Instagram
1,98534,2,0.50,Cork,2019,The Ashley Garrison Group,1,4914,4,"2019-01-06",Facebook
1,98535,2,0.50,Cork,2020,The William Medina Group,2,4914,3,"2020-01-05",Facebook
1,98536,2,0.50,Cork,2021,Joanna Allen,1,4914,2,"2021-01-03",Facebook
1,98537,2,1.00,Cork,2022,Christopher Jordan,1,4914,4,"2022-01-02",TV
1,98593,2,0.50,Cork,2013,Malik Lopez,2,4921,5,"2013-01-06",Phone
1,98594,2,0.50,Cork,2014,Sally Carlson,2,4921,2,"2014-01-05",Phone
1,98595,2,0.20,Cork,2015,Michael Orozco,1,4921,1,"2015-01-04",Facebook
1,98596,2,0.50,Cork,2016,Elizabeth Mcdonald,2,4921,3,"2016-01-03",Facebook
1,98597,2,0.50,Cork,2017,Danielle Gray,1,4921,4,"2017-01-01",Facebook
1,98598,2,1.00,Cork,2019,Kathryn Gibbs,2,4921,1,"2019-01-06",Phone
1,98599,2,0.50,Cork,2020,Megan Lucas,2,4921,4,"2020-01-05",Facebook
1,98600,2,0.50,Cork,2021,Kathryn Randolph,2,4921,4,"2021-01-03",Instagram
1,98601,2,0.50,Cork,2022,Kristen Payne,2,4921,4,"2022-01-02",Facebook
1,98707,3,0.50,Cork,2013,Tamara Long,1,4933,2,"2013-01-06",TV
1,98708,3,0.20,Cork,2014,Sally Carlson,2,4933,2,"2014-01-05",Instagram
1,98709,3,0.50,Cork,2015,Michael Orozco,2,4933,1,"2015-01-04",TV
1,98710,3,0.50,Cork,2016,Michelle Lawson,2,4933,3,"2016-01-03",Instagram
1,98711,3,1.00,Cork,2017,Danielle Gray,1,4933,1,"2017-01-01",Phone
1,98712,3,0.50,Cork,2018,Monica Brennan,1,4933,3,"2018-01-07",Instagram
1,98713,3,0.50,Cork,2019,Johnathan Gray,2,4933,2,"2019-01-06",Instagram
1,98714,3,1.00,Cork,2020,Christian Sutton,1,4933,2,"2020-01-05",TV
1,98715,3,0.50,Cork,2021,Kathryn Randolph,1,4933,4,"2021-01-03",Facebook
1,98716,3,0.50,Cork,2022,Brandon Baker,2,4933,1,"2022-01-02",Facebook
1,98764,3,0.50,Cork,2013,Kimberly Wood,1,4939,1,"2013-01-06",Phone
1,98765,3,0.50,Cork,2014,The Joshua Davis Combo,2,4939,2,"2014-01-05",Phone
1,98766,3,0.50,Cork,2015,Michael Orozco,2,4939,2,"2015-01-04",TV
1,98767,3,1.00,Cork,2016,Matthew Burton,2,4939,3,"2016-01-03",TV
1,98768,3,1.00,Cork,2017,Danielle Gray,2,4939,1,"2017-01-01",TV
1,98769,3,1.00,Cork,2018,Debra Arellano,1,4939,2,"2018-01-07",TV
1,98770,3,0.50,Cork,2019,Damon Allen,2,4939,3,"2019-01-06",Facebook
1,98771,3,0.50,Cork,2020,The William Medina Group,1,4939,2,"2020-01-05",Instagram
1,98772,3,1.00,Cork,2021,Kathryn Randolph,2,4939,2,"2021-01-03",Phone
2,52223,2,0.50,Galway,2013,Christopher Sharp,2,24,3,"2013-01-06",TV
2,52224,2,0.20,Galway,2014,The Joshua Davis Combo,1,24,4,"2014-01-05",Facebook
2,52225,2,0.50,Galway,2015,Michael Orozco,1,24,4,"2015-01-04",TV
2,52226,2,1.00,Galway,2016,Michael Rodgers,2,24,4,"2016-01-03",TV
2,52227,2,0.50,Galway,2017,Shawn Reynolds,1,24,4,"2017-01-01",Facebook
2,52228,2,1.00,Galway,2018,Janice Phillips,2,24,3,"2018-01-07",TV
2,52229,2,0.50,Galway,2019,Damon Allen,2,24,3,"2019-01-06",Instagram
2,52230,2,1.00,Galway,2020,The William Medina Group,2,24,3,"2020-01-05",Phone
2,52231,2,1.00,Galway,2021,Shawn Ferguson,2,24,3,"2021-01-03",Phone
2,52232,2,0.50,Galway,2022,Brandon Baker,2,24,2,"2022-01-02",Facebook
2,52419,3,0.50,Galway,2013,Riley Baker,1,45,1,"2013-01-06",Phone
2,52420,3,0.20,Galway,2014,Samuel Johnson,2,45,2,"2014-01-05",Instagram
2,52421,3,0.20,Galway,2015,Michael Orozco,1,45,2,"2015-01-04",Instagram
2,52422,3,0.50,Galway,2016,Elizabeth Mcdonald,1,45,3,"2016-01-03",Instagram
2,52423,3,1.00,Galway,2017,Beverly Perez,2,45,5,"2017-01-01",Phone
2,52424,3,1.00,Galway,2018,Janice Phillips,1,45,4,"2018-01-07",TV
2,52425,3,0.50,Galway,2019,Johnathan Gray,1,45,4,"2019-01-06",Facebook
2,52426,3,0.50,Galway,2020,The William Medina Group,1,45,5,"2020-01-05",Facebook
2,52427,3,1.00,Galway,2021,Kathryn Randolph,2,45,1,"2021-01-03",TV
2,52428,3,1.00,Galway,2022,The Sandra Combs Experience,2,45,2,"2022-01-02",TV
2,52578,3,0.50,Galway,2013,Christopher Sharp,2,62,3,"2013-01-06",Phone
2,52579,3,0.50,Galway,2014,Bryan Hamilton,1,62,2,"2014-01-05",Phone
2,52580,3,0.20,Galway,2015,Scott Snyder,1,62,5,"2015-01-04",Instagram
2,52581,3,1.00,Galway,2016,Michelle Lawson,1,62,1,"2016-01-03",Phone
2,52582,3,1.00,Galway,2017,Danielle Gray,2,62,3,"2017-01-01",TV
2,52583,3,1.00,Galway,2018,Debra Arellano,2,62,1,"2018-01-07",TV
2,52584,3,1.00,Galway,2019,Debbie Hartman,1,62,5,"2019-01-06",Phone
2,52585,3,1.00,Galway,2020,The Patricia Spencer Group,2,62,1,"2020-01-05",TV
2,52586,3,1.00,Galway,2021,Robert Hall,1,62,2,"2021-01-03",TV
2,52587,3,1.00,Galway,2022,Christopher Jordan,1,62,2,"2022-01-02",TV
2,53018,2,0.20,Galway,2013,Riley Baker,1,108,5,"2013-01-06",Facebook
2,53019,2,0.50,Galway,2014,Samuel Johnson,1,108,3,"2014-01-05",Phone
2,53020,2,0.50,Galway,2015,Brittany Jacobs,2,108,3,"2015-01-04",Phone
2,53021,2,1.00,Galway,2016,Michelle Lawson,1,108,2,"2016-01-03",TV
2,53022,2,0.50,Galway,2017,Danielle Gray,2,108,5,"2017-01-01",Facebook
2,53023,2,1.00,Galway,2018,Debra Arellano,2,108,2,"2018-01-07",TV
2,53024,2,0.50,Galway,2019,The Adam Sharp Experience,1,108,1,"2019-01-06",Facebook
2,53025,2,0.50,Galway,2020,The William Medina Group,1,108,3,"2020-01-05",Facebook
2,53026,2,1.00,Galway,2021,Joshua Sanchez,1,108,4,"2021-01-03",TV
2,53027,2,1.00,Galway,2022,Kristen Payne,1,108,4,"2022-01-02",TV
2,53944,1,0.50,Galway,2013,Tamara Long,1,206,1,"2013-01-06",TV
2,53945,1,0.20,Galway,2014,The Joshua Davis Combo,1,206,2,"2014-01-05",Instagram
2,53946,1,0.20,Galway,2015,Leslie Bowman,2,206,1,"2015-01-04",Instagram
2,53947,1,0.50,Galway,2016,Michelle Lawson,1,206,3,"2016-01-03",Instagram
2,53948,1,0.50,Galway,2017,Danielle Gray,2,206,2,"2017-01-01",Instagram
2,53949,1,1.00,Galway,2018,The Nathan Garrett Experience,1,206,5,"2018-01-07",Phone
2,53950,1,0.50,Galway,2019,The Laura Adams Experience,2,206,2,"2019-01-06",Facebook
2,53951,1,0.50,Galway,2020,The William Medina Group,1,206,2,"2020-01-05",Facebook
2,53952,1,1.00,Galway,2021,Robert Hall,1,206,4,"2021-01-03",Phone
2,54142,2,0.50,Galway,2013,Tamara Long,2,227,1,"2013-01-06",TV
2,54143,2,0.20,Galway,2014,The Joshua Davis Combo,1,227,2,"2014-01-05",Facebook
2,54144,2,0.20,Galway,2015,Michael Orozco,2,227,3,"2015-01-04",Facebook
2,54145,2,0.50,Galway,2016,Elizabeth Mcdonald,2,227,5,"2016-01-03",Facebook
2,54146,2,0.50,Galway,2017,Danielle Gray,1,227,1,"2017-01-01",Instagram
2,54147,2,1.00,Galway,2018,Janice Phillips,1,227,5,"2018-01-07",Phone
2,54148,2,1.00,Galway,2019,Damon Allen,1,227,3,"2019-01-06",TV
2,54149,2,1.00,Galway,2020,Christian Sutton,2,227,4,"2020-01-05",TV
2,54150,2,0.50,Galway,2021,Daniel Torres,2,227,1,"2021-01-03",Facebook
2,54151,2,0.50,Galway,2022,Christopher Jordan,2,227,3,"2022-01-02",Instagram
2,54355,1,0.50,Galway,2013,Christopher Sharp,2,249,4,"2013-01-06",Phone
2,54356,1,0.50,Galway,2014,Chelsey Foster,2,249,4,"2014-01-05",Phone
2,54357,1,0.50,Galway,2015,Michael Orozco,2,249,3,"2015-01-04",TV
2,54358,1,1.00,Galway,2016,Elizabeth Mcdonald,1,249,5,"2016-01-03",Phone
2,54359,1,1.00,Galway,2017,Beverly Perez,2,249,1,"2017-01-01",TV
2,54360,1,0.50,Galway,2018,Janice Phillips,2,249,1,"2018-01-07",Facebook
2,54361,1,1.00,Galway,2020,The William Medina Group,1,249,1,"2020-01-05",Phone
2,54362,1,1.00,Galway,2021,Sheri Welch,1,249,2,"2021-01-03",TV
2,54363,1,0.50,Galway,2022,Kristen Payne,1,249,4,"2022-01-02",Facebook
2,54821,4,0.50,Galway,2014,Chelsey Foster,1,299,4,"2014-01-05",Phone
2,54822,4,0.50,Galway,2015,Michael Orozco,1,299,3,"2015-01-04",TV
2,54823,4,0.50,Galway,2016,Michelle Lawson,1,299,4,"2016-01-03",Facebook
2,54824,4,0.50,Galway,2017,Danielle Gray,2,299,4,"2017-01-01",Instagram
2,54825,4,0.50,Galway,2018,The Nathan Garrett Experience,2,299,5,"2018-01-07",Instagram
2,54826,4,0.50,Galway,2019,Damon Allen,2,299,3,"2019-01-06",Facebook
2,54827,4,1.00,Galway,2020,The Patricia Spencer Group,1,299,2,"2020-01-05",Phone
2,54828,4,0.50,Galway,2021,Sheri Welch,2,299,4,"2021-01-03",Facebook
2,54829,4,1.00,Galway,2022,Kristen Payne,1,299,4,"2022-01-02",TV
2,55650,4,0.20,Galway,2013,The John Howell Experience,2,386,2,"2013-01-06",Instagram
2,55651,4,0.20,Galway,2014,Rodney Sanchez,2,386,3,"2014-01-05",Instagram
2,55652,4,0.50,Galway,2015,Michael Orozco,2,386,1,"2015-01-04",Phone
2,55653,4,1.00,Galway,2016,Michelle Lawson,2,386,3,"2016-01-03",Phone
2,55654,4,0.50,Galway,2017,The Jeremy Morris Band,1,386,4,"2017-01-01",Instagram
2,55655,4,1.00,Galway,2018,Debra Arellano,2,386,1,"2018-01-07",Phone
2,55656,4,0.50,Galway,2019,The Laura Adams Experience,2,386,4,"2019-01-06",Instagram
2,55657,4,0.50,Galway,2020,The Patricia Spencer Group,2,386,1,"2020-01-05",Facebook
2,55658,4,1.00,Galway,2021,Robert Hall,1,386,3,"2021-01-03",Phone
2,55659,4,1.00,Galway,2022,Katherine Duncan,2,386,2,"2022-01-02",Phone
2,55837,1,0.20,Galway,2013,The John Howell Experience,1,405,5,"2013-01-06",Facebook
2,55838,1,0.20,Galway,2014,Bryan Hamilton,2,405,3,"2014-01-05",Instagram
2,55839,1,0.50,Galway,2015,Michael Orozco,1,405,4,"2015-01-04",Phone
2,55840,1,0.50,Galway,2016,Michelle Lawson,2,405,5,"2016-01-03",Instagram
2,55841,1,1.00,Galway,2017,Danielle Gray,2,405,1,"2017-01-01",TV
2,55842,1,1.00,Galway,2018,Carla Martinez,1,405,3,"2018-01-07",Phone
2,55843,1,0.50,Galway,2019,The Ashley Garrison Group,2,405,4,"2019-01-06",Facebook
2,55844,1,1.00,Galway,2020,The Patricia Spencer Group,1,405,2,"2020-01-05",TV
2,55845,1,1.00,Galway,2021,Joshua Sanchez,1,405,1,"2021-01-03",Phone
2,55846,1,0.50,Galway,2022,Brandon Baker,2,405,4,"2022-01-02",Facebook
2,55968,4,0.50,Galway,2013,Christopher Sharp,2,419,2,"2013-01-06",Phone
2,55969,4,0.20,Galway,2014,Sally Carlson,2,419,3,"2014-01-05",Facebook
2,55970,4,0.20,Galway,2015,Chad Wood,2,419,1,"2015-01-04",Facebook
2,55971,4,0.50,Galway,2016,Michael Rodgers,1,419,5,"2016-01-03",Instagram
2,55972,4,1.00,Galway,2017,Julian Powers,2,419,1,"2017-01-01",Phone
2,55973,4,0.50,Galway,2018,Monica Brennan,2,419,5,"2018-01-07",Facebook
2,55974,4,0.50,Galway,2019,Johnathan Gray,1,419,3,"2019-01-06",Instagram
2,55975,4,0.50,Galway,2020,Jeffrey Scott,1,419,5,"2020-01-05",Instagram
2,55976,4,0.50,Galway,2021,Sheri Welch,1,419,1,"2021-01-03",Facebook
2,55977,4,1.00,Galway,2022,Katherine Duncan,1,419,5,"2022-01-02",Phone
2,56210,3,0.50,Galway,2013,Malik Lopez,1,444,4,"2013-01-06",Phone
2,56211,3,0.20,Galway,2014,Sally Carlson,1,444,1,"2014-01-05",Facebook
2,56212,3,0.50,Galway,2015,Michael Orozco,1,444,3,"2015-01-04",Phone
2,56213,3,1.00,Galway,2016,Michelle Lawson,1,444,4,"2016-01-03",TV
2,56214,3,0.50,Galway,2017,Julian Powers,2,444,2,"2017-01-01",Instagram
2,56215,3,1.00,Galway,2018,Janice Phillips,1,444,1,"2018-01-07",TV
2,56216,3,0.50,Galway,2019,Damon Allen,1,444,3,"2019-01-06",Facebook
2,56217,3,0.50,Galway,2021,Daniel Torres,1,444,1,"2021-01-03",Facebook
2,56218,3,0.50,Galway,2022,Kristen Payne,1,444,3,"2022-01-02",Instagram
2,56506,1,0.50,Galway,2013,The John Howell Experience,2,475,2,"2013-01-06",Phone
2,56507,1,0.50,Galway,2014,Rodney Sanchez,1,475,4,"2014-01-05",Phone
2,56508,1,0.20,Galway,2015,Michael Waters,2,475,1,"2015-01-04",Facebook
2,56509,1,1.00,Galway,2016,Elizabeth Mcdonald,1,475,4,"2016-01-03",TV
2,56510,1,1.00,Galway,2017,Julian Powers,1,475,4,"2017-01-01",TV
2,56511,1,0.50,Galway,2018,Janice Phillips,1,475,2,"2018-01-07",Instagram
2,56512,1,0.50,Galway,2019,Debbie Hartman,2,475,3,"2019-01-06",Instagram
2,56513,1,1.00,Galway,2020,Jeffrey Scott,2,475,4,"2020-01-05",TV
2,56514,1,1.00,Galway,2021,Sheri Welch,2,475,4,"2021-01-03",Phone
2,56515,1,1.00,Galway,2022,Christopher Jordan,2,475,1,"2022-01-02",TV
2,56743,1,0.20,Galway,2013,Tamara Long,2,500,4,"2013-01-06",Facebook
2,56744,1,0.20,Galway,2014,Bryan Hamilton,2,500,4,"2014-01-05",Facebook
2,56745,1,0.20,Galway,2015,Scott Snyder,2,500,3,"2015-01-04",Instagram
2,56746,1,1.00,Galway,2016,Matthew Burton,1,500,4,"2016-01-03",Phone
2,56747,1,1.00,Galway,2017,Julian Powers,2,500,3,"2017-01-01",TV
2,56748,1,1.00,Galway,2018,Janice Phillips,2,500,1,"2018-01-07",TV
2,56749,1,0.50,Galway,2019,Johnathan Gray,2,500,5,"2019-01-06",Instagram
2,56750,1,0.50,Galway,2020,The William Medina Group,1,500,1,"2020-01-05",Instagram
2,56751,1,0.50,Galway,2021,Joshua Sanchez,2,500,3,"2021-01-03",Facebook
2,56752,1,0.50,Galway,2022,Brandon Baker,1,500,2,"2022-01-02",Instagram
2,56933,4,0.50,Galway,2013,Zachary Cooper,2,520,3,"2013-01-06",TV
2,56934,4,0.20,Galway,2014,The Joshua Davis Combo,1,520,2,"2014-01-05",Instagram
2,56935,4,0.20,Galway,2015,Jason Anderson,1,520,1,"2015-01-04",Instagram
2,56936,4,1.00,Galway,2016,Michelle Lawson,1,520,5,"2016-01-03",TV
2,56937,4,0.50,Galway,2017,Karen Sanchez,2,520,2,"2017-01-01",Instagram
2,56938,4,1.00,Galway,2018,Debra Arellano,2,520,5,"2018-01-07",Phone
2,56939,4,0.50,Galway,2019,Damon Allen,1,520,1,"2019-01-06",Facebook
2,56940,4,1.00,Galway,2020,The Patricia Spencer Group,2,520,5,"2020-01-05",Phone
2,56941,4,0.50,Galway,2021,Robert Hall,2,520,4,"2021-01-03",Facebook
2,56942,4,0.50,Galway,2022,The Sandra Combs Experience,1,520,5,"2022-01-02",Facebook
2,57435,1,0.20,Galway,2013,Tamara Long,2,574,2,"2013-01-06",Facebook
2,57436,1,0.50,Galway,2015,Michael Orozco,2,574,4,"2015-01-04",Phone
2,57437,1,1.00,Galway,2016,Michael Rodgers,1,574,2,"2016-01-03",TV
2,57438,1,0.50,Galway,2017,Shawn Reynolds,1,574,5,"2017-01-01",Instagram
2,57439,1,0.50,Galway,2018,Emily White,1,574,5,"2018-01-07",Instagram
2,57440,1,1.00,Galway,2019,Debbie Hartman,2,574,3,"2019-01-06",Phone
2,57441,1,1.00,Galway,2020,Jeffrey Scott,1,574,1,"2020-01-05",Phone
2,57442,1,1.00,Galway,2021,Sheri Welch,1,574,4,"2021-01-03",TV
2,57443,1,0.50,Galway,2022,Brandon Baker,2,574,4,"2022-01-02",Instagram
2,57664,3,0.20,Galway,2013,Malik Lopez,2,599,3,"2013-01-06",Instagram
2,57665,3,0.20,Galway,2014,Bryan Hamilton,1,599,4,"2014-01-05",Instagram
2,57666,3,0.50,Galway,2015,Michael Orozco,2,599,4,"2015-01-04",Phone
2,57667,3,0.50,Galway,2017,Shawn Reynolds,2,599,1,"2017-01-01",Facebook
2,57668,3,1.00,Galway,2019,Johnathan Gray,1,599,4,"2019-01-06",Phone
2,57669,3,0.50,Galway,2020,The William Medina Group,1,599,5,"2020-01-05",Instagram
2,57670,3,1.00,Galway,2021,Sheri Welch,1,599,3,"2021-01-03",Phone
2,57671,3,1.00,Galway,2022,Brandon Baker,1,599,5,"2022-01-02",TV
2,57936,3,0.50,Galway,2013,Christopher Sharp,2,628,4,"2013-01-06",Phone
2,57937,3,0.20,Galway,2014,Bryan Hamilton,2,628,5,"2014-01-05",Instagram
2,57938,3,0.50,Galway,2015,Michael Orozco,1,628,2,"2015-01-04",Phone
2,57939,3,1.00,Galway,2016,Danielle Bray,1,628,3,"2016-01-03",TV
2,57940,3,0.50,Galway,2017,Danielle Gray,2,628,5,"2017-01-01",Instagram
2,57941,3,0.50,Galway,2018,Emily White,2,628,3,"2018-01-07",Instagram
2,57942,3,0.50,Galway,2019,Debbie Hartman,1,628,3,"2019-01-06",Facebook
2,57943,3,0.50,Galway,2020,The William Medina Group,1,628,3,"2020-01-05",Instagram
2,57944,3,0.50,Galway,2021,Sheri Welch,1,628,1,"2021-01-03",Facebook
2,57945,3,1.00,Galway,2022,Katherine Duncan,1,628,4,"2022-01-02",Phone
2,58799,1,0.50,Galway,2013,Cory Payne,2,718,4,"2013-01-06",Phone
2,58800,1,0.50,Galway,2014,Chelsey Foster,2,718,3,"2014-01-05",Phone
2,58801,1,0.20,Galway,2015,Karen Edwards,1,718,5,"2015-01-04",Facebook
2,58802,1,1.00,Galway,2016,Michael Rodgers,2,718,1,"2016-01-03",Phone
2,58803,1,1.00,Galway,2017,Danielle Gray,2,718,1,"2017-01-01",Phone
2,58804,1,1.00,Galway,2018,Janice Phillips,1,718,3,"2018-01-07",Phone
2,58805,1,1.00,Galway,2019,Damon Allen,2,718,3,"2019-01-06",TV
2,58806,1,1.00,Galway,2020,Michelle Werner,1,718,5,"2020-01-05",TV
2,58807,1,0.50,Galway,2021,Sheri Welch,1,718,1,"2021-01-03",Instagram
2,59357,3,0.20,Galway,2013,The Paul Hardy Experience,2,777,1,"2013-01-06",Facebook
2,59358,3,0.20,Galway,2014,Chelsey Foster,1,777,1,"2014-01-05",Facebook
2,59359,3,0.50,Galway,2015,Leslie Bowman,2,777,3,"2015-01-04",Phone
2,59360,3,1.00,Galway,2016,Matthew Burton,2,777,2,"2016-01-03",TV
2,59361,3,1.00,Galway,2017,Danielle Gray,1,777,2,"2017-01-01",TV
2,59362,3,0.50,Galway,2018,Carla Martinez,1,777,4,"2018-01-07",Instagram
2,59363,3,0.50,Galway,2019,Johnathan Gray,2,777,1,"2019-01-06",Instagram
2,59364,3,0.50,Galway,2020,Joshua Robertson,2,777,1,"2020-01-05",Instagram
2,59365,3,1.00,Galway,2021,Joshua Sanchez,1,777,1,"2021-01-03",Phone
2,59366,3,0.50,Galway,2022,Brandon Baker,1,777,2,"2022-01-02",Facebook
2,59490,4,0.50,Galway,2013,Tamara Long,2,791,4,"2013-01-06",Phone
2,59491,4,0.50,Galway,2014,Rodney Sanchez,2,791,1,"2014-01-05",Phone
2,59492,4,0.50,Galway,2015,Michael Orozco,2,791,2,"2015-01-04",TV
2,59493,4,0.50,Galway,2016,The Anthony Jones Experience,1,791,2,"2016-01-03",Instagram
2,59494,4,1.00,Galway,2017,Julian Powers,2,791,1,"2017-01-01",Phone
2,59495,4,0.50,Galway,2018,Debra Arellano,1,791,5,"2018-01-07",Instagram
2,59496,4,1.00,Galway,2019,The Laura Adams Experience,2,791,4,"2019-01-06",Phone
2,59497,4,1.00,Galway,2020,The Patricia Spencer Group,1,791,5,"2020-01-05",TV
2,59498,4,1.00,Galway,2021,Sheri Welch,2,791,5,"2021-01-03",TV
2,59499,4,0.50,Galway,2022,Kristen Payne,2,791,5,"2022-01-02",Instagram
2,59811,1,0.20,Galway,2013,The Paul Hardy Experience,2,825,2,"2013-01-06",Facebook
2,59812,1,0.50,Galway,2014,Ashley Green,2,825,1,"2014-01-05",TV
2,59813,1,0.50,Galway,2015,Scott Snyder,2,825,5,"2015-01-04",TV
2,59814,1,1.00,Galway,2016,Michelle Lawson,1,825,1,"2016-01-03",Phone
2,59815,1,0.50,Galway,2017,The Jeremy Morris Band,1,825,3,"2017-01-01",Instagram
2,59816,1,1.00,Galway,2018,Monica Brennan,1,825,2,"2018-01-07",TV
2,59817,1,1.00,Galway,2019,Johnathan Gray,1,825,1,"2019-01-06",TV
2,59818,1,1.00,Galway,2020,Willie Rodriguez,2,825,5,"2020-01-05",Phone
2,59819,1,1.00,Galway,2021,Joshua Sanchez,2,825,4,"2021-01-03",TV
2,59820,1,1.00,Galway,2022,Christopher Jordan,1,825,4,"2022-01-02",TV
2,59840,4,0.20,Galway,2013,Malik Lopez,1,828,4,"2013-01-06",Instagram
2,59841,4,0.50,Galway,2014,The Joshua Davis Combo,2,828,3,"2014-01-05",TV
2,59842,4,0.50,Galway,2015,Chad Wood,1,828,4,"2015-01-04",Phone
2,59843,4,1.00,Galway,2016,The Ashley Cook Band,2,828,4,"2016-01-03",Phone
2,59844,4,0.50,Galway,2017,Danielle Gray,1,828,1,"2017-01-01",Facebook
2,59845,4,1.00,Galway,2018,Janice Phillips,1,828,2,"2018-01-07",Phone
2,59846,4,0.50,Galway,2019,Michael Webster,1,828,3,"2019-01-06",Facebook
